year,mstat,depx,state_soi,plateau,phasein,phaseout,maxagi,plateau_state,phasein_state,phaseout_state,state_name,state_fips,ratein,rateout
1999,2,3,45,3816,9600,12500,30600,0,0,0,UTAH,49,.39750001,.21082874
2002,2,0,45,376,5000,7000,11900,0,0,0,UTAH,49,.075199999,.076734692
1996,1,3,45,3556,8900,11600,28400,0,0,0,UTAH,49,.39955056,.21166667
1989,1,3,45,910,6500,10200,19300,0,0,0,UTAH,49,.14,.1
1981,2,1,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
2019,1,1,45,3526,10400,19000,41000,0,0,0,UTAH,49,.33903846,.16027273
2022,2,0,45,560,7400,15200,22600,0,0,0,UTAH,49,.075675674,.075675674
1979,1,1,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1984,1,1,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1987,1,0,45,0,0,0,0,0,0,0,UTAH,49,,
1992,1,0,45,0,0,0,0,0,0,0,UTAH,49,,
2004,2,2,45,4300,10800,15000,35400,0,0,0,UTAH,49,.39814815,.21078432
1993,1,1,45,1434,7800,12200,23000,0,0,0,UTAH,49,.18384616,.13277778
1980,2,2,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
2006,2,0,45,412,5400,8700,14100,0,0,0,UTAH,49,.0762963,.0762963
2022,1,3,45,6935,15500,20100,53000,0,0,0,UTAH,49,.44741935,.21079028
1981,1,1,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1979,1,0,45,0,0,0,0,0,0,0,UTAH,49,,
1986,1,1,45,550,5000,6500,11000,0,0,0,UTAH,49,.11,.12222222
1984,2,2,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
2022,1,0,45,560,7400,9100,16400,0,0,0,UTAH,49,.075675674,.076712325
1982,1,3,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1998,1,1,45,2271,6700,12200,26400,0,0,0,UTAH,49,.33895522,.15992957
1999,2,1,45,2312,6800,12500,26900,0,0,0,UTAH,49,.34,.16055556
2020,2,0,45,538,7100,14600,21700,0,0,0,UTAH,49,.075774647,.075774647
2018,1,0,45,519,6800,8400,15200,0,0,0,UTAH,49,.076323532,.076323532
2020,1,2,45,5920,14800,19300,47400,0,0,0,UTAH,49,.40000001,.21067616
2010,2,1,45,3050,9000,21400,40500,0,0,0,UTAH,49,.33888888,.15968587
2022,1,1,45,3733,11000,20100,43400,0,0,0,UTAH,49,.33936363,.16021459
2005,2,1,45,2662,7900,16400,33000,0,0,0,UTAH,49,.33696201,.16036144
1997,1,1,45,2210,6500,11900,25700,0,0,0,UTAH,49,.34,.16014493
1999,2,2,45,3816,9600,12500,30600,0,0,0,UTAH,49,.39750001,.21082874
2012,1,2,45,5236,13100,17100,41900,0,0,0,UTAH,49,.39969465,.21112904
2020,2,1,45,3584,10600,25200,47600,0,0,0,UTAH,49,.33811322,.16
1981,2,2,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1983,2,2,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1993,1,3,45,1511,7800,12200,23000,0,0,0,UTAH,49,.19371794,.1399074
1988,1,3,45,874,6300,9800,18500,0,0,0,UTAH,49,.13873015,.10045977
2011,1,1,45,3094,9100,16600,36000,0,0,0,UTAH,49,.34,.15948454
1998,2,1,45,2271,6700,12300,26500,0,0,0,UTAH,49,.33895522,.15992957
2002,1,1,45,2506,7400,13500,29200,0,0,0,UTAH,49,.33864865,.15961784
2006,2,1,45,2747,8100,16800,34000,0,0,0,UTAH,49,.3391358,.1597093
2019,2,2,45,5828,14600,24800,52400,0,0,0,UTAH,49,.39917809,.21115942
2015,1,1,45,3359,9900,18100,39100,0,0,0,UTAH,49,.33929294,.15995239
2018,2,0,45,519,6800,14100,20900,0,0,0,UTAH,49,.076323532,.076323532
1995,1,0,45,314,4200,5100,9200,0,0,0,UTAH,49,.074761905,.076585367
1997,2,1,45,2210,6500,11900,25700,0,0,0,UTAH,49,.34,.16014493
2013,1,3,45,6044,13500,17500,46200,0,0,0,UTAH,49,.44770369,.21059233
1981,2,0,45,0,0,0,0,0,0,0,UTAH,49,,
2007,1,0,45,428,5600,7000,12500,0,0,0,UTAH,49,.07642857,.077818185
1991,1,2,45,1235,7300,11200,21200,0,0,0,UTAH,49,.16917808,.1235
2012,1,1,45,3169,9400,17100,36900,0,0,0,UTAH,49,.33712766,.16005051
1987,1,3,45,851,6100,6900,15400,0,0,0,UTAH,49,.1395082,.10011765
2004,1,2,45,4300,10800,14000,34400,0,0,0,UTAH,49,.39814815,.21078432
2008,1,2,45,4824,12100,15700,38600,0,0,0,UTAH,49,.39867768,.21065502
2016,1,2,45,5572,14000,18100,44600,0,0,0,UTAH,49,.398,.21026415
2022,2,3,45,6935,15500,26200,59100,0,0,0,UTAH,49,.44741935,.21079028
1989,2,0,45,0,0,0,0,0,0,0,UTAH,49,,
2010,2,0,45,457,6000,12400,18400,0,0,0,UTAH,49,.076166667,.076166667
2011,2,3,45,5751,12800,21700,49000,0,0,0,UTAH,49,.44929686,.21065934
2013,2,3,45,6044,13500,22800,51500,0,0,0,UTAH,49,.44770369,.21059233
2004,2,3,45,4300,10800,15000,35400,0,0,0,UTAH,49,.39814815,.21078432
2013,2,0,45,487,6400,13300,19600,0,0,0,UTAH,49,.076093748,.077301584
2021,2,1,45,3618,10700,25400,48100,0,0,0,UTAH,49,.33813083,.15938327
2021,2,2,45,5980,15000,25400,53800,0,0,0,UTAH,49,.39866668,.21056338
1980,2,0,45,0,0,0,0,0,0,0,UTAH,49,,
1987,2,2,45,851,6100,6900,15400,0,0,0,UTAH,49,.1395082,.10011765
1990,2,1,45,953,6900,10700,20200,0,0,0,UTAH,49,.13811594,.10031579
1997,1,0,45,332,4400,5400,9700,0,0,0,UTAH,49,.075454548,.077209301
1996,2,3,45,3556,8900,11600,28500,0,0,0,UTAH,49,.39955056,.2104142
2003,1,0,45,382,5000,6200,11200,0,0,0,UTAH,49,.076399997,.076399997
2017,2,0,45,510,6700,13900,20500,0,0,0,UTAH,49,.076119401,.077272728
2017,2,1,45,3400,10000,23900,45200,0,0,0,UTAH,49,.34,.15962441
1985,2,1,45,550,5000,6500,11000,0,0,0,UTAH,49,.11,.12222222
1992,2,1,45,1324,7600,11800,22300,0,0,0,UTAH,49,.17421053,.12609524
2014,2,0,45,496,6500,13500,20000,0,0,0,UTAH,49,.076307692,.076307692
2010,1,2,45,5036,12600,16400,40300,0,0,0,UTAH,49,.39968255,.2107113
1992,1,1,45,1324,7600,11800,22300,0,0,0,UTAH,49,.17421053,.12609524
2017,1,2,45,5616,14100,18300,45000,0,0,0,UTAH,49,.39829788,.21033707
2019,1,3,45,6557,14600,19000,50100,0,0,0,UTAH,49,.44910958,.21083601
2012,1,3,45,5891,13100,17100,45000,0,0,0,UTAH,49,.44969466,.21114695
1996,2,1,45,2152,6400,11600,25100,0,0,0,UTAH,49,.33625001,.15940741
1990,2,3,45,953,6900,10700,20200,0,0,0,UTAH,49,.13811594,.10031579
1984,2,1,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1987,2,1,45,851,6100,6900,15400,0,0,0,UTAH,49,.1395082,.10011765
1982,1,0,45,0,0,0,0,0,0,0,UTAH,49,,
2008,2,2,45,4824,12100,18700,41600,0,0,0,UTAH,49,.39867768,.21065502
1979,2,3,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1984,2,0,45,0,0,0,0,0,0,0,UTAH,49,,
2003,1,3,45,4204,10600,13700,33600,0,0,0,UTAH,49,.39660376,.21125628
1985,1,2,45,550,5000,6500,11000,0,0,0,UTAH,49,.11,.12222222
2005,1,1,45,2662,7900,14300,31000,0,0,0,UTAH,49,.33696201,.15940119
2011,1,2,45,5112,12800,16600,40900,0,0,0,UTAH,49,.39937499,.21037038
1985,2,3,45,550,5000,6500,11000,0,0,0,UTAH,49,.11,.12222222
2015,1,3,45,6242,13900,18100,47700,0,0,0,UTAH,49,.44906476,.21087837
2010,2,3,45,5666,12600,21400,48300,0,0,0,UTAH,49,.44968253,.21063197
2008,2,1,45,2917,8600,18700,36900,0,0,0,UTAH,49,.33918604,.16027473
2016,2,0,45,506,6700,13800,20400,0,0,0,UTAH,49,.075522386,.076666668
2014,1,2,45,5460,13700,17800,43700,0,0,0,UTAH,49,.39854014,.21081081
2018,2,2,45,5716,14300,24300,51400,0,0,0,UTAH,49,.39972028,.21092251
1986,2,1,45,550,5000,6500,11000,0,0,0,UTAH,49,.11,.12222222
1981,1,0,45,0,0,0,0,0,0,0,UTAH,49,,
1997,2,3,45,3656,9200,11900,29300,0,0,0,UTAH,49,.39739129,.21011494
2009,1,3,45,5657,12600,16400,43200,0,0,0,UTAH,49,.44896826,.21108209
1998,1,3,45,3756,9400,12200,30000,0,0,0,UTAH,49,.39957446,.21101123
2021,1,1,45,3618,10700,19500,42100,0,0,0,UTAH,49,.33813083,.16008849
2017,1,0,45,510,6700,8300,15000,0,0,0,UTAH,49,.076119401,.076119401
2009,1,2,45,5028,12600,16400,40200,0,0,0,UTAH,49,.39904761,.2112605
1981,2,3,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1991,2,1,45,1192,7200,11200,21200,0,0,0,UTAH,49,.16555555,.1192
2001,2,3,45,4008,10100,13000,32100,0,0,0,UTAH,49,.39683169,.20984294
1988,2,2,45,874,6300,9800,18500,0,0,0,UTAH,49,.13873015,.10045977
2009,1,1,45,3043,9000,16400,35400,0,0,0,UTAH,49,.3381111,.16015789
1985,2,2,45,550,5000,6500,11000,0,0,0,UTAH,49,.11,.12222222
2020,1,0,45,538,7100,8700,15800,0,0,0,UTAH,49,.075774647,.075774647
1992,2,0,45,0,0,0,0,0,0,0,UTAH,49,,
2009,2,2,45,5028,12600,21400,45200,0,0,0,UTAH,49,.39904761,.2112605
1998,2,2,45,3756,9400,12300,30100,0,0,0,UTAH,49,.39957446,.21101123
2005,2,3,45,4400,11000,16300,37200,0,0,0,UTAH,49,.40000001,.21052632
2004,1,0,45,390,5100,6300,11400,0,0,0,UTAH,49,.076470591,.076470591
1999,1,0,45,347,4600,5700,10200,0,0,0,UTAH,49,.075434782,.07711111
1983,2,0,45,0,0,0,0,0,0,0,UTAH,49,,
2022,2,2,45,6164,15500,26200,55500,0,0,0,UTAH,49,.39767742,.21037543
2008,2,0,45,438,5800,10100,15800,0,0,0,UTAH,49,.075517245,.076842107
2006,1,2,45,4536,11400,14800,36300,0,0,0,UTAH,49,.39789474,.21097675
1980,1,1,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
2004,2,1,45,2604,7700,15000,31300,0,0,0,UTAH,49,.33818182,.1597546
2007,1,3,45,4716,11800,15300,37700,0,0,0,UTAH,49,.399661,.21053572
1983,1,2,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1993,2,1,45,1434,7800,12200,23000,0,0,0,UTAH,49,.18384616,.13277778
1989,1,1,45,910,6500,10200,19300,0,0,0,UTAH,49,.14,.1
2000,2,3,45,3888,9800,12700,31100,0,0,0,UTAH,49,.39673468,.21130435
2011,1,0,45,464,6100,7500,13600,0,0,0,UTAH,49,.07606557,.07606557
2007,1,1,45,2853,8400,15300,33200,0,0,0,UTAH,49,.33964285,.15938547
1999,1,2,45,3816,9600,12400,30500,0,0,0,UTAH,49,.39750001,.21082874
1997,2,0,45,332,4400,5400,9700,0,0,0,UTAH,49,.075454548,.077209301
1998,2,0,45,341,4500,5600,10000,0,0,0,UTAH,49,.075777777,.077500001
1981,1,2,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
2011,2,0,45,464,6100,12500,18600,0,0,0,UTAH,49,.07606557,.07606557
1990,1,2,45,953,6900,10700,20200,0,0,0,UTAH,49,.13811594,.10031579
1994,2,2,45,2528,8500,11000,25200,0,0,0,UTAH,49,.29741177,.17802817
2006,2,2,45,4536,11400,16800,38300,0,0,0,UTAH,49,.39789474,.21097675
2016,2,3,45,6269,14000,23700,53500,0,0,0,UTAH,49,.44778571,.21036913
2003,1,2,45,4204,10600,13700,33600,0,0,0,UTAH,49,.39660376,.21125628
2019,2,1,45,3526,10400,24800,46800,0,0,0,UTAH,49,.33903846,.16027273
1995,2,2,45,3110,8700,11300,26600,0,0,0,UTAH,49,.35747126,.20326798
2022,2,1,45,3733,11000,26200,49600,0,0,0,UTAH,49,.33936363,.15952991
2019,1,0,45,529,7000,8600,15500,0,0,0,UTAH,49,.075571425,.076666668
2001,2,2,45,4008,10100,13000,32100,0,0,0,UTAH,49,.39683169,.20984294
2002,2,1,45,2506,7400,14500,30200,0,0,0,UTAH,49,.33864865,.15961784
2017,1,1,45,3400,10000,18300,39600,0,0,0,UTAH,49,.34,.15962441
1990,1,3,45,953,6900,10700,20200,0,0,0,UTAH,49,.13811594,.10031579
1983,1,0,45,0,0,0,0,0,0,0,UTAH,49,,
2013,1,0,45,487,6400,7900,14300,0,0,0,UTAH,49,.076093748,.076093748
1986,2,2,45,550,5000,6500,11000,0,0,0,UTAH,49,.11,.12222222
2009,1,0,45,457,6000,7400,13400,0,0,0,UTAH,49,.076166667,.076166667
1989,2,2,45,910,6500,10200,19300,0,0,0,UTAH,49,.14,.1
2002,1,3,45,4140,10400,13500,33100,0,0,0,UTAH,49,.39807692,.2112245
2006,1,0,45,412,5400,6700,12100,0,0,0,UTAH,49,.0762963,.0762963
1999,2,0,45,347,4600,5700,10200,0,0,0,UTAH,49,.075434782,.07711111
1993,2,2,45,1511,7800,12200,23000,0,0,0,UTAH,49,.19371794,.1399074
1979,2,0,45,0,0,0,0,0,0,0,UTAH,49,,
2015,1,0,45,503,6600,8200,14800,0,0,0,UTAH,49,.076212123,.076212123
1986,1,0,45,0,0,0,0,0,0,0,UTAH,49,,
2019,2,0,45,529,7000,14400,21300,0,0,0,UTAH,49,.075571425,.076666668
2021,1,3,45,6728,15000,19500,51400,0,0,0,UTAH,49,.44853333,.21090908
2017,2,3,45,6318,14100,23900,53900,0,0,0,UTAH,49,.4480851,.2106
2010,1,1,45,3050,9000,16400,35500,0,0,0,UTAH,49,.33888888,.15968587
1988,2,0,45,0,0,0,0,0,0,0,UTAH,49,,
2002,2,3,45,4140,10400,14500,34100,0,0,0,UTAH,49,.39807692,.2112245
2006,1,3,45,4536,11400,14800,36300,0,0,0,UTAH,49,.39789474,.21097675
1990,2,2,45,953,6900,10700,20200,0,0,0,UTAH,49,.13811594,.10031579
1980,1,3,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1988,2,3,45,874,6300,9800,18500,0,0,0,UTAH,49,.13873015,.10045977
2020,1,3,45,6660,14800,19300,50900,0,0,0,UTAH,49,.44999999,.21075949
1982,1,1,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
2005,1,2,45,4400,11000,14300,35200,0,0,0,UTAH,49,.40000001,.21052632
1994,1,2,45,2528,8500,11000,25200,0,0,0,UTAH,49,.29741177,.17802817
2005,1,0,45,399,5300,6500,11700,0,0,0,UTAH,49,.075283021,.076730773
2015,2,3,45,6242,13900,23600,53200,0,0,0,UTAH,49,.44906476,.21087837
2017,1,3,45,6318,14100,18300,48300,0,0,0,UTAH,49,.4480851,.2106
2009,2,3,45,5657,12600,21400,48200,0,0,0,UTAH,49,.44896826,.21108209
2018,2,3,45,6431,14300,24300,54800,0,0,0,UTAH,49,.44972029,.21085246
1997,2,2,45,3656,9200,11900,29300,0,0,0,UTAH,49,.39739129,.21011494
2021,1,0,45,1502,9900,11600,21400,0,0,0,UTAH,49,.15171717,.15326531
1996,1,1,45,2152,6400,11600,25000,0,0,0,UTAH,49,.33625001,.16059701
2012,2,1,45,3169,9400,22300,42100,0,0,0,UTAH,49,.33712766,.16005051
1979,1,3,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
2019,2,3,45,6557,14600,24800,55900,0,0,0,UTAH,49,.44910958,.21083601
2014,1,0,45,496,6500,8100,14500,0,0,0,UTAH,49,.076307692,.077500001
1983,1,1,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
2007,2,3,45,4716,11800,17300,39700,0,0,0,UTAH,49,.399661,.21053572
1995,2,0,45,314,4200,5100,9200,0,0,0,UTAH,49,.074761905,.076585367
2013,1,2,45,5372,13500,17500,43000,0,0,0,UTAH,49,.39792591,.21066667
2020,2,2,45,5920,14800,25200,53300,0,0,0,UTAH,49,.40000001,.21067616
2000,1,0,45,353,4700,5800,10400,0,0,0,UTAH,49,.075106382,.076739132
2000,2,1,45,2353,7000,12700,27400,0,0,0,UTAH,49,.33614287,.16006802
2010,1,3,45,5666,12600,16400,43300,0,0,0,UTAH,49,.44968253,.21063197
2001,1,3,45,4008,10100,13000,32100,0,0,0,UTAH,49,.39683169,.20984294
1986,1,3,45,550,5000,6500,11000,0,0,0,UTAH,49,.11,.12222222
1998,1,0,45,341,4500,5600,10000,0,0,0,UTAH,49,.075777777,.077500001
1990,1,1,45,953,6900,10700,20200,0,0,0,UTAH,49,.13811594,.10031579
1986,2,0,45,0,0,0,0,0,0,0,UTAH,49,,
1994,1,3,45,2528,8500,11000,25200,0,0,0,UTAH,49,.29741177,.17802817
1983,2,1,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1993,2,0,45,0,0,0,0,0,0,0,UTAH,49,,
2007,2,1,45,2853,8400,17300,35200,0,0,0,UTAH,49,.33964285,.15938547
1984,1,3,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
2012,1,0,45,475,6300,7700,13900,0,0,0,UTAH,49,.075396828,.076612905
1992,2,2,45,1384,7600,11800,22300,0,0,0,UTAH,49,.18210526,.13180952
2006,1,1,45,2747,8100,14800,32000,0,0,0,UTAH,49,.3391358,.1597093
1990,1,0,45,0,0,0,0,0,0,0,UTAH,49,,
1980,2,3,45,500,5000,6000,9900,0,0,0,UTAH,49,.1,.12820514
1994,1,1,45,2038,7900,11000,23700,0,0,0,UTAH,49,.25797468,.16047244
2021,1,2,45,5980,15000,19500,47900,0,0,0,UTAH,49,.39866668,.21056338
1998,1,2,45,3756,9400,12200,30000,0,0,0,UTAH,49,.39957446,.21101123
1992,1,3,45,1384,7600,11800,22300,0,0,0,UTAH,49,.18210526,.13180952
2008,1,1,45,2917,8600,15700,33900,0,0,0,UTAH,49,.33918604,.16027473
1987,1,2,45,851,6100,6900,15400,0,0,0,UTAH,49,.1395082,.10011765
2008,1,0,45,438,5800,7100,12800,0,0,0,UTAH,49,.075517245,.076842107
2016,1,3,45,6269,14000,18100,47900,0,0,0,UTAH,49,.44778571,.21036913
2022,1,2,45,6164,15500,20100,49300,0,0,0,UTAH,49,.39767742,.21109588
1991,1,3,45,1235,7300,11200,21200,0,0,0,UTAH,49,.16917808,.1235
1991,1,0,46,0,0,0,0,0,0,0,VERMONT,50,,
1984,1,1,46,500,5000,6000,9900,0,0,0,VERMONT,50,.1,.12820514
1990,1,1,46,953,6900,10700,20200,266.84,6900,10700,VERMONT,50,.13811594,.10031579
2013,1,0,46,487,6400,7900,14300,155.84,6400,7900,VERMONT,50,.076093748,.076093748
2021,2,0,46,1502,9900,17500,27300,540.71997,9900,17500,VERMONT,50,.15171717,.15326531
2021,2,1,46,3618,10700,25400,48100,1302.48,10700,25400,VERMONT,50,.33813083,.15938327
2009,2,0,46,457,6000,12400,18400,146.24001,6000,12400,VERMONT,50,.076166667,.076166667
2004,1,2,46,4300,10800,14000,34400,1376,10800,14000,VERMONT,50,.39814815,.21078432
2011,2,2,46,5112,12800,21600,45900,1635.84,12800,21600,VERMONT,50,.39937499,.21037038
1987,2,2,46,851,6100,6900,15400,0,0,0,VERMONT,50,.1395082,.10011765
1981,2,2,46,500,5000,6000,9900,0,0,0,VERMONT,50,.1,.12820514
2016,2,3,46,6269,14000,23700,53500,2006.08,14000,23700,VERMONT,50,.44778571,.21036913
2015,2,1,46,3359,9900,23600,44600,1074.88,9900,23600,VERMONT,50,.33929294,.15995239
1983,2,0,46,0,0,0,0,0,0,0,VERMONT,50,,
2002,1,3,46,4140,10400,13500,33100,1324.8,10400,13500,VERMONT,50,.39807692,.2112245
2013,2,1,46,3250,9600,22800,43200,1040,9600,22800,VERMONT,50,.33854166,.15931372
2018,2,1,46,3461,10200,24300,46000,1245.96,10200,24300,VERMONT,50,.33931372,.15949309
1995,2,3,46,3110,8700,11300,26600,777.5,8700,11300,VERMONT,50,.35747126,.20326798
1999,2,2,46,3816,9600,12500,30600,954,9600,12500,VERMONT,50,.39750001,.21082874
1983,2,2,46,500,5000,6000,9900,0,0,0,VERMONT,50,.1,.12820514
1992,2,0,46,0,0,0,0,0,0,0,VERMONT,50,,
2007,2,1,46,2853,8400,17300,35200,912.96002,8400,17300,VERMONT,50,.33964285,.15938547
1997,1,2,46,3656,9200,11900,29200,914,9200,11900,VERMONT,50,.39739129,.21132948
1988,2,0,46,0,0,0,0,0,0,0,VERMONT,50,,
2021,2,3,46,6728,15000,25400,57400,2422.0801,15000,25400,VERMONT,50,.44853333,.21025001
2005,1,2,46,4400,11000,14300,35200,1408,11000,14300,VERMONT,50,.40000001,.21052632
2005,2,0,46,399,5300,8500,13700,127.68,5300,8500,VERMONT,50,.075283021,.076730773
2011,1,0,46,464,6100,7500,13600,148.48,6100,7500,VERMONT,50,.07606557,.07606557
1998,1,2,46,3756,9400,12200,30000,939,9400,12200,VERMONT,50,.39957446,.21101123
1985,2,2,46,550,5000,6500,11000,0,0,0,VERMONT,50,.11,.12222222
1981,1,0,46,0,0,0,0,0,0,0,VERMONT,50,,
1990,2,1,46,953,6900,10700,20200,266.84,6900,10700,VERMONT,50,.13811594,.10031579
2011,1,1,46,3094,9100,16600,36000,990.08002,9100,16600,VERMONT,50,.34,.15948454
2019,1,2,46,5828,14600,19000,46700,2098.0801,14600,19000,VERMONT,50,.39917809,.21039711
1981,1,3,46,500,5000,6000,9900,0,0,0,VERMONT,50,.1,.12820514
2018,1,0,46,519,6800,8400,15200,186.84,6800,8400,VERMONT,50,.076323532,.076323532
1993,1,2,46,1511,7800,12200,23000,423.07999,7800,12200,VERMONT,50,.19371794,.1399074
2015,2,3,46,6242,13900,23600,53200,1997.4399,13900,23600,VERMONT,50,.44906476,.21087837
2018,1,3,46,6431,14300,18600,49100,2315.1599,14300,18600,VERMONT,50,.44972029,.21085246
2004,2,1,46,2604,7700,15000,31300,833.28003,7700,15000,VERMONT,50,.33818182,.1597546
1984,2,0,46,0,0,0,0,0,0,0,VERMONT,50,,
2009,2,3,46,5657,12600,21400,48200,1810.24,12600,21400,VERMONT,50,.44896826,.21108209
1991,2,0,46,0,0,0,0,0,0,0,VERMONT,50,,
1995,1,2,46,3110,8700,11200,26600,777.5,8700,11200,VERMONT,50,.35747126,.20194805
1987,1,2,46,851,6100,6900,15400,0,0,0,VERMONT,50,.1395082,.10011765
1993,1,1,46,1434,7800,12200,23000,401.51999,7800,12200,VERMONT,50,.18384616,.13277778
1982,2,2,46,500,5000,6000,9900,0,0,0,VERMONT,50,.1,.12820514
1997,2,1,46,2210,6500,11900,25700,552.5,6500,11900,VERMONT,50,.34,.16014493
1987,1,1,46,851,6100,6900,15400,0,0,0,VERMONT,50,.1395082,.10011765
2017,1,1,46,3400,10000,18300,39600,1088,10000,18300,VERMONT,50,.34,.15962441
2014,1,2,46,5460,13700,17800,43700,1747.2,13700,17800,VERMONT,50,.39854014,.21081081
1994,2,0,46,306,4000,5000,8900,76.5,4000,5000,VERMONT,50,.076499999,.078461535
2004,1,0,46,390,5100,6300,11400,124.8,5100,6300,VERMONT,50,.076470591,.076470591
2011,1,2,46,5112,12800,16600,40900,1635.84,12800,16600,VERMONT,50,.39937499,.21037038
2001,2,0,46,364,4800,5900,10700,116.48,4800,5900,VERMONT,50,.075833336,.075833336
1987,1,3,46,851,6100,6900,15400,0,0,0,VERMONT,50,.1395082,.10011765
1994,1,3,46,2528,8500,11000,25200,632,8500,11000,VERMONT,50,.29741177,.17802817
1998,1,0,46,341,4500,5600,10000,85.25,4500,5600,VERMONT,50,.075777777,.077500001
2015,1,1,46,3359,9900,18100,39100,1074.88,9900,18100,VERMONT,50,.33929294,.15995239
1991,2,3,46,1235,7300,11200,21200,345.79999,7300,11200,VERMONT,50,.16917808,.1235
2016,2,2,46,5572,14000,23700,50100,1783.04,14000,23700,VERMONT,50,.398,.21106061
1995,2,0,46,314,4200,5100,9200,78.5,4200,5100,VERMONT,50,.074761905,.076585367
2001,1,0,46,364,4800,5900,10700,116.48,4800,5900,VERMONT,50,.075833336,.075833336
1994,1,1,46,2038,7900,11000,23700,509.5,7900,11000,VERMONT,50,.25797468,.16047244
2018,2,3,46,6431,14300,24300,54800,2315.1599,14300,24300,VERMONT,50,.44972029,.21085246
2010,2,0,46,457,6000,12400,18400,146.24001,6000,12400,VERMONT,50,.076166667,.076166667
2013,2,3,46,6044,13500,22800,51500,1934.08,13500,22800,VERMONT,50,.44770369,.21059233
2018,1,1,46,3461,10200,18600,40300,1245.96,10200,18600,VERMONT,50,.33931372,.15949309
1979,2,0,46,0,0,0,0,0,0,0,VERMONT,50,,
2014,2,2,46,5460,13700,23200,49100,1747.2,13700,23200,VERMONT,50,.39854014,.21081081
2009,1,3,46,5657,12600,16400,43200,1810.24,12600,16400,VERMONT,50,.44896826,.21108209
1996,1,3,46,3556,8900,11600,28400,889,8900,11600,VERMONT,50,.39955056,.21166667
2006,2,1,46,2747,8100,16800,34000,879.03998,8100,16800,VERMONT,50,.3391358,.1597093
2009,2,2,46,5028,12600,21400,45200,1608.96,12600,21400,VERMONT,50,.39904761,.2112605
2008,1,2,46,4824,12100,15700,38600,1543.6801,12100,15700,VERMONT,50,.39867768,.21065502
2002,2,1,46,2506,7400,14500,30200,801.91998,7400,14500,VERMONT,50,.33864865,.15961784
2015,1,2,46,5548,13900,18100,44400,1775.36,13900,18100,VERMONT,50,.39913669,.21095057
1992,1,1,46,1324,7600,11800,22300,370.72,7600,11800,VERMONT,50,.17421053,.12609524
1989,2,3,46,910,6500,10200,19300,254.8,6500,10200,VERMONT,50,.14,.1
1994,1,0,46,306,4000,5000,8900,76.5,4000,5000,VERMONT,50,.076499999,.078461535
1998,2,3,46,3756,9400,12300,30100,939,9400,12300,VERMONT,50,.39957446,.21101123
1987,2,1,46,851,6100,6900,15400,0,0,0,VERMONT,50,.1395082,.10011765
2017,2,1,46,3400,10000,23900,45200,1088,10000,23900,VERMONT,50,.34,.15962441
2014,1,0,46,496,6500,8100,14500,158.72,6500,8100,VERMONT,50,.076307692,.077500001
2017,2,0,46,510,6700,13900,20500,163.2,6700,13900,VERMONT,50,.076119401,.077272728
2008,2,0,46,438,5800,10100,15800,140.16,5800,10100,VERMONT,50,.075517245,.076842107
2022,2,2,46,6164,15500,26200,55500,2152.05,15500,26200,VERMONT,50,.39767742,.21037543
2001,2,1,46,2428,7200,13000,28200,776.96002,7200,13000,VERMONT,50,.33722222,.15973684
1989,1,1,46,910,6500,10200,19300,254.8,6500,10200,VERMONT,50,.14,.1
2017,1,3,46,6318,14100,18300,48300,2021.76,14100,18300,VERMONT,50,.4480851,.2106
2005,2,3,46,4400,11000,16300,37200,1408,11000,16300,VERMONT,50,.40000001,.21052632
1980,1,0,46,0,0,0,0,0,0,0,VERMONT,50,,
2008,1,0,46,438,5800,7100,12800,140.16,5800,7100,VERMONT,50,.075517245,.076842107
1999,1,2,46,3816,9600,12400,30500,954,9600,12400,VERMONT,50,.39750001,.21082874
2002,2,2,46,4140,10400,14500,34100,1324.8,10400,14500,VERMONT,50,.39807692,.2112245
2019,2,1,46,3526,10400,24800,46800,1269.36,10400,24800,VERMONT,50,.33903846,.16027273
1983,1,0,46,0,0,0,0,0,0,0,VERMONT,50,,
